periodo_de,periodo_ate,cod_interaguas,tipo_rede,ugrhi,codigo_ponto,status_ponto,data_coleta,hora_coleta,parametro,sinal,valor,valor_numerico,valor_texto,unidade,tipo_parametro,sistema_hidrico,tipo_de_sistema_hidrico,classe,municipio,uf,inicio_operacao,fim_operacao,latitude,longitude,altitude,localizacao,captacao,latitude_decimal,longitude_decimal
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-01-09,12H 40M 0S,Cloreto Total,NA,"11,90000000",11.9,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-03-13,9H 5M 0S,Cloreto Total,NA,"15,10000000",15.1,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-05-30,12H 10M 0S,Cloreto Total,NA,"17,60000000",17.6,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-07-17,8H 50M 0S,Cloreto Total,NA,"16,40000000",16.4,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-09-05,9H 25M 0S,Cloreto Total,NA,"26,60000000",26.6,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-11-21,9H 25M 0S,Cloreto Total,NA,"28,00000000",28,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-01-15,8H 45M 0S,Cloreto Total,NA,"9,30000000",9.3,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-03-12,8H 40M 0S,Cloreto Total,NA,"9,40000000",9.4,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-05-14,9H 20M 0S,Cloreto Total,NA,"20,60000000",20.6,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-07-16,9H 30M 0S,Cloreto Total,NA,"24,20000000",24.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-09-10,8H 35M 0S,Cloreto Total,NA,"35,10000000",35.1,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-11-06,9H 55M 0S,Cloreto Total,NA,"13,80000000",13.8,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-01-14,11H 30M 0S,Cloreto Total,NA,"34,00000000",34,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-03-12,10H 10M 0S,Cloreto Total,NA,"29,30000000",29.3,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-05-13,13H 55M 0S,Cloreto Total,NA,"63,20000000",63.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-07-15,15H 20M 0S,Cloreto Total,NA,"76,90000000",76.9,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-09-09,9H 50M 0S,Cloreto Total,NA,"68,50000000",68.5,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-11-11,9H 15M 0S,Cloreto Total,NA,"68,20000000",68.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-01-13,9H 50M 0S,Cloreto Total,NA,"41,30000000",41.3,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-03-11,9H 10M 0S,Cloreto Total,NA,"16,40000000",16.4,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-05-12,10H 0M 0S,Cloreto Total,NA,"20,50000000",20.5,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-07-15,12H 40M 0S,Cloreto Total,NA,"35,60000000",35.6,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-09-22,9H 30M 0S,Cloreto Total,NA,"43,70000000",43.7,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2015-11-11,11H 25M 0S,Cloreto Total,NA,"30,40000000",30.4,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-01-19,11H 55M 0S,Cloreto Total,NA,"7,50000000",7.5,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-03-16,11H 30M 0S,Cloreto Total,NA,"8,30000000",8.3,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-05-11,11H 0M 0S,Cloreto Total,NA,"24,90000000",24.9,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-07-13,11H 45M 0S,Cloreto Total,NA,"19,60000000",19.6,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-09-26,11H 25M 0S,Cloreto Total,NA,"39,50000000",39.5,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2016-11-23,11H 15M 0S,Cloreto Total,NA,"22,80000000",22.8,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-01-10,11H 10M 0S,Cloreto Total,NA,"21,10000000",21.1,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-03-21,11H 5M 0S,Cloreto Total,NA,"12,10000000",12.1,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-05-10,11H 40M 0S,Cloreto Total,NA,"18,20000000",18.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-07-12,11H 20M 0S,Cloreto Total,NA,"26,10000000",26.1,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-09-20,11H 28M 0S,Cloreto Total,NA,"38,20000000",38.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2017-11-07,11H 20M 0S,Cloreto Total,NA,"24,90000000",24.9,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-01-03,11H 24M 0S,Cloreto Total,NA,"10,20000000",10.2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2011-01-24,9H 35M 0S,Potássio,NA,"6,00000000",6,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2011-05-18,8H 50M 0S,Potássio,NA,"4,52000000",4.52,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2011-07-19,9H 0M 0S,Potássio,NA,"19,30000000",19.3,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2011-11-16,12H 0M 0S,Potássio,NA,"4,00000000",4,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-01-09,12H 40M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-05-30,12H 10M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-07-17,8H 50M 0S,Potássio,NA,"3,00000000",3,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2012-11-21,9H 25M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-01-15,8H 45M 0S,Potássio,NA,"4,00000000",4,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-05-14,9H 20M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-07-16,9H 30M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2013-11-06,9H 55M 0S,Potássio,NA,"5,00000000",5,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-01-14,11H 30M 0S,Potássio,NA,"7,00000000",7,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2014-05-13,13H 55M 0S,Potássio,NA,"10,00000000",10,NA,mg/L,03- Químicos (metais e semi-metais),Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,pH,NA,"7,20000000",7.2,NA,U.pH,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Temperatura da Água,NA,"28,30000000",28.3,NA,ºC,02- Físicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Temperatura do Ar,NA,"33,00000000",33,NA,ºC,01- Campo,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Escherichia coli**,NA,"4000,00000000",4000,NA,UFC/100mL,04- Microbiológicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Condutividade,NA,"261,00000000",261,NA,µS/cm,02- Físicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Turbidez,NA,"24,00000000",24,NA,UNT,02- Físicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Carbono Orgânico Dissolvido,NA,"4,30000000",4.3,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Nitrogênio Kjeldahl,NA,"2,00000000",2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Nitrogênio-Nitrito,NA,"0,33000000",0.33,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Nitrogênio-Nitrato,NA,"1,27000000",1.27,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Nitrogênio Amoniacal,NA,"2,00000000",2,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,Oxigênio Dissolvido,NA,"6,70000000",6.7,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
2002-01-01,2025-09-03,49,Rede Básica,05 - PIRACICABA/CAPIVARI/JUNDIAI,PCAB02300,Ativo,2018-03-19,12H 0M 0S,"DBO (5, 20)",NA,"4,00000000",4,NA,mg/L,03- Químicos,Rio Piracicaba - PCAB,Rio (Lótico),Classe 2,PIRACICABA,SP,2002-01-01,NA,22 41 44,47 40 19,492,Na ponte do Caixão.,N,-22.695555555555554,-47.67194444444444
